Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
WO171/9126,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",123 L.A.A. Regt.,123 L.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449232,17.0166855
WO171/9102,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",118 H.A.A. Regt.,118 H.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,1946 Jan.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449208,17.0166855
WO171/4920,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",112 Regt.,112 Regt.,01/01/1945,19450101,30/11/1945,19451130,1945 Jan.- Nov.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445027,17.0166855
WO171/5330,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Assault Regiments and Squadrons.",222 Sqn.,222 Sqn.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan - Dec,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445437,17.0166855
WO171/9099,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",110 H.A.A. Regt.,110 H.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449205,17.0166855
WO171/5332,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Assault Regiments and Squadrons.",617 Sqn.,617 Sqn.,01/01/1945,19450101,31/07/1945,19450731,1945 Jan.-July,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445439,17.0166855
WO171/9097,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",98 H.A.A. Regt.,98 H.A.A. Regt.,01/01/1946,19460101,31/03/1946,19460331,1946 Jan.- Mar.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449203,17.0166855
WO171/4938,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",20 Regt.,20 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445045,17.0166855
WO171/4935,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",4 Regt.,4 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445042,17.0166855
WO171/4908,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",86 Regt.,86 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445015,17.0166855
WO171/4957,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",113 Regt.,113 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445064,17.0166855
WO171/4931,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",165 Regt.,165 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445038,17.0166855
WO171/4926,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",132 Regt.,132 Regt.,01/01/1945,19450101,30/06/1945,19450630,1945 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445033,17.0166855
WO171/9113,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",32 L.A.A. Regt.,32 L.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449219,17.0166855
WO171/9110,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",25 L.A.A. Regt.,25 L.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,1946 Jan.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449216,17.0166855
WO171/4765,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",21 Regt.,21 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444872,17.0161381
WO171/4766,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",52 Regt.,52 Regt.,01/02/1945,19450201,31/12/1945,19451231,1945 Feb.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444873,17.0161381
WO171/1240,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ARMY AIR CORPS. Parachute Regiments.",8 Bn.,8 Bn.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441349,17.0161381
WO171/4771,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",61 Regt.,61 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444878,17.0161381
WO171/9024,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",54 Regt.,54 Regt.,01/01/1946,19460101,31/03/1946,19460331,1946 Jan.- Mar.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449130,17.0161381
WO171/924,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",73 Regt.,73 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441033,17.0161381
WO171/1246,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ARMY AIR CORPS. Parachute Regiments.",13 Bn.,13 Bn.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441355,17.0161381
WO171/919,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",62 Regt.,62 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Apr. June- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441028,17.0161381
WO171/916,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",55 Regt.,55 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441025,17.0161381
WO171/1238,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ARMY AIR CORPS. Parachute Regiments.",3 Bn.,3 Bn.,01/01/1944,19440101,31/12/1944,19441231,"1944 Jan.- Sept., Nov.- Dec.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441347,17.0161381
WO171/928,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Anti-Tank Regiments.",97 Regt.,97 Regt.,01/01/1944,19440101,30/11/1944,19441130,1944 Jan.- Nov.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441037,17.0161381
